'\ufeff1817'	'产品'	0.011274060494958753	0.0089088957112990405	0.0098961395257691556
'1752'	'市场'	0.011503208065994501	0.0065357015049064852	0.010647331634985956
'1391'	'行业'	0.0093033913840513283	0.0054809485242875711	0.0080181592527271538
'1351'	'项目'	0.0083104185762297583	0.0078353078560262183	0.0063851329283428045
'1246'	'东风'	0.0074243813015582036	0.0095869511988397726	0.0040988960742047165
'1218'	'品牌'	0.0080048884815154299	0.0059141506413274815	0.0062055000326605263
'1213'	'发展'	0.0097158570119156729	0.006573371254214303	0.003723300019596316
'1085'	'目前'	0.0057286892758936754	0.006441527131636939	0.0060095368737344045
'1073'	'销售'	0.0048732050106935531	0.005254930028440661	0.0077568750408256578
'1065'	'生产'	0.0059120073327222728	0.0055751228975571164	0.0062381605591482134
'1045'	'实现'	0.0065688970363580812	0.0040118283012826553	0.0065647658240250836
'1006'	'投资'	0.0067522150931866786	0.004897067410016386	0.0049644000261284214
'922'	'业务'	0.0068591506263366939	0.0045203699169382031	0.0038049513358155334
'914'	'业绩'	0.0031469599755575926	0.0024862034543160117	0.0094062316284538507
'873'	'增长'	0.004995417048579285	0.0040118283012826553	0.0054379776601998827
'869'	'通过'	0.0049190345249007028	0.0047275535381312035	0.0048337579201776729
'862'	'研发'	0.0071188512068438743	0.0037293051814740173	0.0032333921222810111
'859'	'同比'	0.0025511762908646501	0.0026180475768933756	0.0090306355738454507
'838'	'上市'	0.003926061717079132	0.0048405627860546585	0.0052910052910052907
'821'	'机构'	0.0046440574396578059	0.0061213342625204828	0.0031354105428179502
'811'	'资金'	0.0034677665750076385	0.0036728005575122897	0.0063524724018551183
'803'	'技术'	0.0055148182095936448	0.0037858098054357448	0.0039355934417662809
'796'	'汽车'	0.0038344026886648337	0.0047652232874390221	0.0047684368672022996
'795'	'教育'	0.0095630919645585087	0.0031830938165106513	0.00022862368541380886
'767'	'净利润'	0.0025206232813932174	0.0019964967133143728	0.0080998105689463716
'743'	'未来'	0.0058509013137794073	0.0027122219501629218	0.0035273368606701938
'718'	'进行'	0.0037580201649862512	0.0038611493040513816	0.0043601802861062125
'705'	'科技'	0.0028567063855789794	0.005367939276364116	0.0038049513358155334
'699'	'金额'	0.0020012221203788575	0.0076657939841410358	0.0026291723822588018
'687'	'收入'	0.0029636419187289947	0.0021283408358917372	0.0062055000326605263
'684'	'营业部'	0.0020470516345860068	0.008701712090106041	0.0014370631654582271
'678'	'投资者'	0.0023984112435074855	0.0043696909197069294	0.0047194460774707689
'650'	'培训'	0.0080965475099297277	0.0022601849584691015	0.00032660526487686984
'647'	'显示'	0.0022456461961503208	0.0031077543178950145	0.0054706381866875698
'629'	'主要'	0.0029178124045218454	0.0029947450699715594	0.0045561434450323342
'614'	'家居'	0.00019859456156431408	0.011564613037500235	8.1651316219217459e-05
'614'	'相关'	0.0027039413382218148	0.0040871677998982918	0.003592657913645568
'610'	'同时'	0.0041552092881148792	0.00274989169947074	0.0031354105428179502
'605'	'国内'	0.005194011610143599	0.0025615429529316481	0.0021066039584558102
'595'	'个股'	0.0034677665750076385	0.003277268189780197	0.0031680710693056374
'589'	'股票'	0.0025817293003360833	0.0037104703068201079	0.0036416487033770983
'588'	'艺术'	0.0069660861594867092	0.0024862034543160117	0.00011431184270690443
'571'	'买入'	0.003528872593950504	0.0048405627860546585	0.0013554118492390098
'562'	'营业'	0.0018331805682859762	0.0019776618386604639	0.005503298713175256
'561'	'发行'	0.00070271921784295752	0.0076846288587949447	0.0024985302763080542
'557'	'合作'	0.0042315918117934613	0.0034091123123575614	0.0016166960611405056
'556'	'定制'	0.00018331805682859762	0.010472190307573502	0.00017963289568227839
'556'	'风险'	0.0018179040635502596	0.0012054319778501874	0.0060911881899536223
'555'	'国家'	0.0037885731744576839	0.0018834874653909177	0.0033803644914756027
'554'	'关注'	0.003131683470821876	0.0027310568248168307	0.003331373701744072
'541'	'价格'	0.00085548426520012217	0.004652214039515567	0.0038866026520347507
'539'	'服务'	0.0034219370608004887	0.004897067410016386	0.00089816447841139201
'537'	'提升'	0.004949587534372136	0.0027310568248168307	0.0011104579005813573
'530'	'领域'	0.0046135044301863735	0.0022601849584691015	0.0017636684303350969
'527'	'万股'	0.0017262450351359609	0.0052737649030945698	0.0021882552746750276
'527'	'食品'	0.00041246562786434465	0.00037669749307818359	0.0086060487295055201
'526'	'天际'	0.005346776657500764	0.0020718362119300096	0.0010777973740936705
'521'	'自主'	0.003528872593950504	0.0023731942063925566	0.0026781631719903325
'516'	'智能'	0.0049648640391078518	0.0035974610588966529	0.00057155921353452223
'504'	'影响'	0.0010388023220287198	0.0015632945962744619	0.005764582925076752
'502'	'以及'	0.0038496791934005499	0.0021848454598534647	0.0021882552746750276
'502'	'建设'	0.0038191261839291171	0.003164258941856742	0.0013717421124828531
'500'	'已经'	0.0022914757103574702	0.0025427080782777392	0.0035110065974263507
'495'	'平台'	0.0048579285059578365	0.002335524457084738	0.00086550395192370501
'493'	'信息'	0.0018637335777574092	0.0034091123123575614	0.0031027500163302631
'477'	'更多'	0.0022303696914146042	0.0036351308082044715	0.0022535763276504018
'477'	'药业'	0.0018179040635502596	0.0049535720339781136	0.0015513750081651316
'476'	'交易'	0.001665139016193095	0.0044638652929764756	0.0021229342216996538
'472'	'方面'	0.0029025358997861288	0.0022601849584691015	0.0026455026455026454
'468'	'公告'	0.0010693553315001528	0.0041248375492061104	0.0029231171206479849
'468'	'成为'	0.0034830430797433546	0.0024862034543160117	0.0017636684303350969
